OD600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Time (h);0.00;0.17;0.33;0.50;0.67;0.83;1.00;1.17;1.33;1.50;1.67;1.83;2.00;2.17;2.33;2.50;2.67;2.83;3.00;3.17;3.33;3.50;3.67;3.83;4.00;4.17;4.33;4.50;4.67;4.83;5.00;5.17;5.33;5.50;5.67;5.83;6.00;6.17;6.33;6.50;6.67;6.83;7.00;7.17;7.33;7.50;7.67;7.83;8.00;8.17;8.33;8.50;8.67;8.83;9.00;9.17;9.33;9.50;9.67;9.83;10.00;10.17;10.33;10.50;10.67;10.83;11.00;11.17;11.33;11.50;11.67;11.83;12.00;12.17;12.33;12.50;12.67;12.83;13.00;13.17;13.33;13.50;13.67;13.83;14.00;14.17;14.33;14.50;14.67;14.83;15.00
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;Média;0.674333339;0.735666657;0.875066663;1.006933317;1.067733352;1.103666648;1.13819999;1.168999975;1.199666684;1.232666676;1.265999978;1.303266669;1.34846662;1.402933344;1.443399971;1.47799999;1.507599975;1.542266672;1.581399982;1.609133308;1.632666692;1.653799996;1.683533336;1.73193334;1.772666678;1.806000019;1.833866701;1.852799997;1.885533358;1.926266616;1.95493335;1.970066572;1.994266614;2.033133373;2.060466632;2.075933243;2.104799931;2.145533428;2.169199968;2.188333377;2.208533391;2.233333374;2.266866629;2.286999966;2.300133333;2.320000038;2.347600008;2.358666683;2.376400019;2.393200025;2.400199994;2.407799984;2.422933365;2.438066666;2.440399989;2.449933315;2.462133353;2.464599952;2.480333353;2.484200026;2.487600033;2.499066616;2.506399974;2.508799975;2.511600042;2.521866664;2.521533355;2.51926671;2.522533283;2.526733423;2.526999975;2.526066725;2.530533339;2.527733351;2.526800022;2.530066753;2.528733278;2.528466647;2.530200029;2.528800036;2.53139999;2.533733313;2.532066688;2.53593336;2.53320005;2.535800084;2.535000031;2.531333312;2.531533425;2.532866662;2.529000069
;SD;0.025248618;0.031177131;0.040537558;0.026236897;0.014319679;0.014200495;0.018748846;0.023638098;0.030880669;0.038537968;0.041159172;0.04584515;0.060309978;0.058594597;0.060400969;0.063803731;0.063918367;0.062999823;0.060728572;0.055608044;0.051382602;0.050771615;0.0573614;0.060665769;0.058819881;0.057030864;0.056232449;0.05582726;0.055642499;0.056929576;0.05503977;0.052167938;0.053484281;0.057506883;0.057584789;0.056354735;0.058546716;0.05844941;0.057267127;0.060181058;0.065463684;0.067025414;0.062553051;0.059191553;0.056005794;0.056129424;0.054571732;0.054853348;0.053545168;0.051311216;0.051324892;0.049538297;0.049248943;0.04601586;0.04713255;0.04618753;0.046009696;0.047680638;0.045622116;0.047153794;0.045355904;0.04277259;0.040285521;0.040316674;0.039322158;0.035513579;0.035861017;0.037011541;0.03610115;0.03432625;0.034748807;0.036295114;0.034634881;0.036172051;0.037758665;0.035424493;0.035759927;0.037694775;0.03611703;0.037031841;0.037206407;0.036257568;0.038315711;0.036971474;0.036550697;0.037486516;0.035660099;0.036743559;0.037401776;0.036926586;0.03711983
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.005 mM;Média;0.69766668;0.729400014;0.811666662;0.931933358;1.029666657;1.101200019;1.158600007;1.212866699;1.253133332;1.28960001;1.325733379;1.358933325;1.399066642;1.440133328;1.482666686;1.518866693;1.552199995;1.590800002;1.622266645;1.648866688;1.673200006;1.693599974;1.713066652;1.745199993;1.769399996;1.79899998;1.827533359;1.849200045;1.882799978;1.915733293;1.942533369;1.960666771;1.987600043;2.017399982;2.041533346;2.05840003;2.086133356;2.114599978;2.136266664;2.153933321;2.168933347;2.192066704;2.2164667;2.23679999;2.257466589;2.280066684;2.300399974;2.313133275;2.32933334;2.345799958;2.357600008;2.370133435;2.384599959;2.39579999;2.404333388;2.416933333;2.427000001;2.433933293;2.445599909;2.451333319;2.45766667;2.465933358;2.471466656;2.477066711;2.482466732;2.490266676;2.493733361;2.497533356;2.504466648;2.507066682;2.510933354;2.511866604;2.514066651;2.513066724;2.51653333;2.516600008;2.515133336;2.517533337;2.517200028;2.514999981;2.519466673;2.519066686;2.520866667;2.522199904;2.520666634;2.524000044;2.520066693;2.519000009;2.519066686;2.517866726;2.512800013
;SD;0.034327994;0.012330443;0.000416345;0.011507042;0.006407292;0.012004963;0.016115876;0.027041707;0.030002844;0.029992698;0.035395663;0.029516277;0.029237149;0.028707045;0.031926348;0.026294705;0.028219877;0.036349969;0.032885452;0.030400872;0.026100555;0.02536215;0.023180427;0.02351853;0.022874473;0.029341416;0.028043042;0.024289061;0.026568387;0.026161212;0.024877633;0.021037406;0.020579578;0.021706247;0.02109146;0.017172126;0.018445999;0.025273655;0.027374664;0.026360738;0.023207976;0.024007008;0.028773177;0.035297003;0.026863576;0.026815954;0.030348057;0.028642861;0.027049752;0.029400008;0.027750234;0.022829225;0.025124555;0.026710229;0.026208629;0.023079367;0.025550663;0.023428421;0.025858065;0.024896912;0.024033514;0.024735596;0.026100103;0.025604242;0.02441338;0.027088936;0.027247222;0.024544109;0.024319044;0.025166818;0.024936959;0.023824656;0.025252581;0.025019411;0.023177833;0.025477781;0.026054037;0.02218668;0.025210354;0.025078335;0.023397727;0.02490804;0.02203846;0.022306058;0.021757144;0.020578653;0.022971505;0.02088055;0.020076209;0.020191456;0.022138663
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.01 mM;Média;0.799933319;0.707333331;0.800400004;0.922266667;1.009999976;1.083533352;1.144800012;1.193999991;1.238200014;1.276599988;1.312533364;1.346799995;1.383000041;1.422666694;1.462066715;1.494266654;1.523133342;1.55173332;1.576466665;1.599733338;1.623399998;1.637066707;1.662933374;1.68766664;1.709733312;1.740800008;1.764933333;1.791600014;1.82266667;1.849133357;1.876133387;1.902266686;1.925266609;1.949933315;1.96766673;1.985666618;2.006800041;2.028999989;2.049066648;2.068199977;2.090466683;2.115066712;2.141800031;2.153733358;2.176333373;2.190933332;2.201466665;2.214999939;2.23406667;2.249000018;2.262333338;2.273933356;2.287999973;2.301466728;2.307266658;2.316399996;2.319666728;2.330266659;2.338199958;2.345133409;2.353199984;2.363466606;2.370733365;2.377666657;2.379799947;2.38273329;2.384733304;2.386333411;2.392933314;2.394800052;2.395933335;2.397933349;2.399066632;2.400466626;2.405266707;2.405333305;2.403666601;2.409533287;2.408733313;2.409266576;2.41306665;2.41186669;2.416933402;2.41793333;2.416066751;2.418199961;2.41366675;2.412333275;2.410199985;2.409933353;2.404133265
;SD;0.11441193;0.013431791;0.033856755;0.036855045;0.037947856;0.036802865;0.034772937;0.030286657;0.025789106;0.020512432;0.01769784;0.016931661;0.014271666;0.014071757;0.010976942;0.006934912;0.007200929;0.00585263;0.008582195;0.008251919;0.008029991;0.015806749;0.014080246;0.012703289;0.016353965;0.01086835;0.008821179;0.013617605;0.011614381;0.015200457;0.016942569;0.019291821;0.023440456;0.018776977;0.024903322;0.025076923;0.023999929;0.018087567;0.019553355;0.020623347;0.01890005;0.017108297;0.011951487;0.021701825;0.018618674;0.019465239;0.021804815;0.020190098;0.016502552;0.015372639;0.018815157;0.02572569;0.021866072;0.016427253;0.020002312;0.025820913;0.029740456;0.027624196;0.026835835;0.028380557;0.028313297;0.025390051;0.022707162;0.021649277;0.029312768;0.029920189;0.032853758;0.038096867;0.034708031;0.035401609;0.037011588;0.035618666;0.033348107;0.031062738;0.03114251;0.027414824;0.027178181;0.026273383;0.025201104;0.024058533;0.025172459;0.024045214;0.024641754;0.024845449;0.024903322;0.026196869;0.02570391;0.026940919;0.028626549;0.028245645;0.028237789
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.02 mM;Média;0.64033332;0.699333315;0.790666645;0.895933335;0.970799988;1.027666633;1.082199996;1.125733321;1.16399998;1.20373335;1.233799999;1.263666655;1.302866643;1.347133343;1.38759997;1.418933337;1.455533291;1.488133336;1.526599988;1.549333319;1.569600011;1.580266659;1.599933331;1.632399981;1.659600005;1.685666665;1.712200031;1.729799971;1.759600028;1.802666649;1.823799953;1.834733352;1.855066642;1.890866622;1.914466644;1.920733318;1.942066615;1.976600036;1.996799971;2.015533313;2.02686662;2.049933379;2.080333337;2.09906668;2.112733309;2.127599979;2.156000003;2.16913337;2.184466705;2.2113333;2.210866635;2.213200038;2.23313342;2.25773329;2.258133277;2.266866709;2.284466689;2.283599958;2.305866664;2.308000033;2.310600067;2.324266697;2.341666644;2.342800006;2.346066659;2.363133296;2.369733358;2.368399963;2.371466661;2.385599956;2.389933293;2.385666634;2.399933363;2.398800001;2.392800038;2.401533311;2.397933349;2.39486665;2.398133303;2.392533407;2.390666669;2.392933314;2.386000022;2.388199911;2.3806;2.375799999;2.376866683;2.36726668;2.360066677;2.362000013;2.355199998
;SD;0.003354621;0.012900128;0.02423247;0.014596305;0.005211528;0.008875436;0.008007454;0.008129776;0.006729031;0.006795116;0.006437385;0.005178185;0.002759234;0.011339007;0.010205862;0.015285756;0.018878897;0.024785697;0.030517555;0.033556117;0.034027659;0.035925084;0.039482812;0.052365278;0.062928856;0.066304283;0.065302115;0.06461485;0.065151897;0.065503159;0.065505745;0.064100677;0.065825885;0.067404508;0.069204152;0.071724329;0.074757227;0.078957485;0.079878929;0.081617821;0.082249422;0.080409604;0.083962865;0.081312321;0.075392878;0.067801083;0.061317561;0.057588266;0.056387723;0.050395329;0.054758558;0.05643646;0.054473615;0.048928651;0.050885147;0.051736435;0.048329044;0.050557339;0.045897858;0.044645645;0.044734358;0.041427141;0.033871207;0.03473273;0.034976835;0.030583811;0.026653573;0.0261542;0.02584904;0.021522975;0.017993712;0.019886101;0.012123241;0.008901732;0.011999965;0.007338463;0.005852615;0.00798575;0.0078034;0.007705375;0.008357761;0.009047222;0.011166073;0.011594799;0.013417872;0.014267465;0.01303733;0.016111204;0.018055936;0.018630138;0.018914482
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.03 mM;Média;0.641866644;0.666333318;0.73513331;0.818533281;0.902333319;0.963333309;1.016933342;1.063399971;1.104799966;1.145199994;1.182866633;1.216866672;1.253533304;1.284999986;1.31673334;1.357666671;1.390066683;1.426799993;1.45933332;1.486933331;1.512333373;1.530933321;1.554199994;1.578133325;1.600800018;1.618133326;1.640399992;1.660866638;1.682733277;1.717933357;1.739266654;1.758133312;1.780866643;1.811066687;1.83526665;1.849333346;1.873533309;1.904333333;1.923933248;1.940333267;1.95146662;1.976266682;2.000533243;2.017066618;2.031266669;2.049399992;2.083666702;2.100800018;2.120599965;2.144599974;2.157066643;2.168333352;2.185866654;2.201666653;2.206733286;2.219866653;2.237000048;2.24546661;2.260666668;2.264933407;2.274866641;2.284066657;2.295333286;2.299066683;2.305066645;2.315266669;2.316933374;2.320666691;2.327466706;2.333266636;2.340066652;2.341199934;2.346400003;2.348933359;2.351666669;2.354933321;2.353600005;2.3574;2.357800066;2.35346665;2.355800052;2.35559994;2.356266638;2.357000013;2.354533335;2.355333388;2.349466622;2.345466673;2.342866639;2.340999981;2.332066675
