0
10.200000000000001
19.800000000000001
30
40.200000000000003
49.799999999999997
60
70.199999999999989
79.800000000000011
90
100.19999999999999
109.80000000000001
120
130.19999999999999
139.80000000000001
150
160.19999999999999
169.80000000000001
180
190.19999999999999
199.80000000000001
210
220.19999999999999
229.80000000000001
240
250.19999999999999
259.80000000000001
270
280.19999999999999
289.80000000000001
300
310.19999999999999
319.80000000000001
330
340.19999999999999
349.80000000000001
360
370.19999999999999
379.80000000000001
390
400.19999999999999
409.80000000000001
420
430.19999999999999
439.80000000000001
450
460.19999999999999
469.80000000000001
480
490.19999999999999
499.80000000000001
510
520.20000000000005
529.79999999999995
540
550.20000000000005
559.79999999999995
570
580.20000000000005
589.79999999999995
600
610.20000000000005
619.79999999999995
630
640.20000000000005
649.79999999999995
660
670.20000000000005
679.79999999999995
690
700.20000000000005
709.79999999999995
720
730.20000000000005
739.79999999999995
750
760.20000000000005
769.79999999999995
780
790.20000000000005
799.79999999999995
810
820.20000000000005
829.79999999999995
840
850.20000000000005
859.79999999999995
870
880.20000000000005
889.79999999999995
900
