403131,38139272394;606944,93314359209;647897,87255344493;978041,0660354218;1355597,0867294832;1871915,6867960868
4518617,0647041239;7101840,6820012517;7656128,3532474423;12683352,969115293;20393255,478176225;29436903,813934829
9112606,6653648838;15864412,468560945;17783606,053978261;29553535,343020685;37731359,381196901;45845334,451773442
14724778,805781864;26275861,355503753;28169749,67990277;38316588,169495955;46515478,312988721;55220278,899220742
22152515,551547721;32343027,956285637;34010247,744173214;43964194,440949515;52509281,637816034;61798088,877590984
26960128,768545944;36349495,503867984;37963376,931972139;48047843,546943933;56897049,903282486;66668656,691481791
30142701,024768975;39262865,851445608;40864835,956429623;51103584,96866221;60254560,175372563;70398209,264410317
32449306,666643083;41464099,678386688;43054544,628592089;53443974,095458843;62827902,811051019;73285273,086172566
34183640,850308575;43147341,275579914;44729475,91194094;55265275,823383495;64812284,913049996;75530188,484251171
35494157,674699321;44442134,640346564;46023681,572657377;56662246,060529888;66361853,446478076;77260316,837199494
36522310,408012219;45425749,729956955;46997295,028053522;57713546,761248551;67520507,642358974;78588462,346366197
37287286,588087879;46166665,856928773;47748129,138458975;58547818,934411287;68398834,051484644;79566016,850270972
37866109,503912307;46732308,100383006;48310963,226725079;59142480,679100975;69053012,280728415;80287930,198969871
38305330,636112809;47143132,404958874;48719671,813137084;59550594,841961548;69513733,270735905;80801610,825522989
38622634,625909649;47428651,449145846;48999381,990696639;59820509,472854964;69814925,897957891;81133411,395402744
38840889,056632362;47608698,245918147;49173786,350864105;59981671,569083102;69982576,423193783;81316390,085169628
38976534,161616199;47702642,639342383;49260371,515853874;60044263,480290204;70040123,115668401;81372863,150538012
39044444,780081764;47724804,083687738;49274401,47324913;60027411,045475043;70006139,250939459;81326139,463201895
39056414,491070047;47687548,391942129;49226277,871319294;59943312,997679964;69895751,315500781;81192915,486217007
39021381,643025428;47599572,099829994;49128453,444293708;59803982,814009413;69720520,851515397;80989528,173755795
38946933,013681531;47471314,988062002;48992516,72300864;59620016,882608525;69493954,355474874;80726279,893037274
38841549,897833422;47312442,434722349;48827000,748918958;59399268,751771621;69228503,168897659;80414254,503214657
38713058,399102598;47130427,47306484;48634450,126838967;59149816,838774204;68934324,685585737;80064870,660517007
38566308,552980468;46927214,977100916;48420748,432651378;58876370,4635894;68613949,041419446;79688664,162865981
38403045,579042777;46707560,117334656;48191587,19850006;58584258,755230106;68273240,764377579;79294230,407985702
38227373,450992107;46476224,478600435;47951526,685388297;58279041,809024364;67918396,502189726;78883143,229143098
38043122,312451489;46237373,094840772;47702449,625504449;57965860,249516092;67555121,587345824;78460185,06947796
37853275,022540592;45992644,365002289;47447473,656086534;57649414,906541511;67186267,553385198;78030591,127645329
37658968,532502197;45744358,268560499;47189648,176844366;57330984,036113814;66814163,627423346;77599207,462132126
37462293,233370923;45495053,045979582;46931521,440734476;57011882,117145881;66442105,662629828;77169611,045322523
37265286,822173931;45247059,415628679;46674212,352347694;56694618,637957849;66073149,245904557;76742744,302672505
37069701,873010509;45001522,621553063;46419406,362526223;56381522,720374681;65709654,554288439;76321180,193393856
36876223,587996028;44759527,858263694;46168788,078909621;56074759,512319885;65352472,534126677;75907446,974200696
36685902,476039425;44522456,905448906;45923734,412676826;55775303,642160721;65003284,377003759;75503897,041809767
36499848,412055239;44291597,651514351;45684458,418171458;55483460,461532414;64663737,533049412;75111913,301267952
36319055,25525438;44067520,639512479;45451812,296176866;55200377,650798112;64335307,801332228;74731903,677749902
36143665,109390862;43850407,496666923;45226746,992965102;54927128,900918469;64018047,980025724;74365142,664262727
35974074,936759844;43641015,715529136;45010153,908330165;54664720,658863664;63712434,723630346;74012836,40782319
35810895,716562122;43440058,042977713;44802870,929112248;54413709,37835709;63419353,863933265;73676114,349198014
35654703,037870347;43248206,126668788;44605683,336048119;54173937,662978262;63139640,218394473;73354894,509169146
35506040,833626039;43066094,960925937;44418350,818573087;53945855,016638912;62874083,262311459;73049020,131114811
35365424,848859347;42894239,476484098;44240556,515144505;53729913,879566997;62623432,395835854;72759075,886826813
35232986,35186737;42732035,92790056;44072587,024978563;53526546,37230166;62388361,495999925;72485620,088871554
35108195,74907361;42579387,568843059;43914717,873788923;53335947,070824243;62168039,983582914;72229188,37913537
34991180,718454815;42436481,255831867;43767215,314966418;53157498,054094225;61962001,915166222;71990297,171520934
34882097,467875823;42303499,891367577;43630338,015364803;52991256,93670585;61770414,575223655;71769446,875126496
34781099,474018566;42180623,567013308;43504137,996497907;52837375,083629973;61593446,084916554;71566957,598173365
34688338,371951684;42068030,642447226;43388053,513857223;52696004,944803968;61431266,475296065;71381436,197747022
34603944,54773815;41965658,869125925;43282038,601985388;52567300,942833155;61284048,711215377;71212449,341944024
34527548,073211454;41872954,794945776;43186109,901544191;52451420,323318779;61151958,953584559;71059994,300486252
34458939,727835573;41789855,4022661;43100291,631941818;52348523,974032074;61034338,617079265;70924082,07510747
34398099,89015767;41716336,75880456;43024615,685029306;52258487,247003779;60930633,4301112;70804737,420690551
34345016,714426093;41652384,500690795;42959106,923790194;52180277,737263076;60840744,982290931;70701998,901091397
34299686,000235513;41597993,688951015;42903342,229399733;52113685,796080835;60764591,633831687;70615918,979456276
34262111,088765465;41553164,48789873;42857027,128369108;52058610,305334993;60702107,999659203;70546218,768313333
34232173,837112136;41517523,57110583;42820059,792846978;52014965,115144603;60653244,499929376;70491798,737665862
34209482,529914312;41490732,757570066;42792351,391415238;51982678,511532247;60624750,336999528;70452384,527292788
34193920,749953032;41472673,4298224;42773825,556681857;51961692,7457809;60599963,643617406;70427788,321189702
34185400,270063736;41463239,897427812;42764417,909404181;51951963,621259347;60588403,302595295;70417843,766489223
