1,0041479809602306e-15
1,0457195172978081e-15
1,0882618554729238e-15
1,131735466278596e-15
1,1760971840232946e-15
1,2213035879143325e-15
1,2672988560040193e-15
1,3140256756824112e-15
1,3614209255944852e-15
1,4094421117988868e-15
1,4579613229599232e-15
1,5069805415216624e-15
1,5563952640259336e-15
1,6061171971675118e-15
1,6560736248751948e-15
1,7061845318787476e-15
1,7563673602077624e-15
1,806540054730938e-15
1,8566199308923025e-15
1,9065265618067274e-15
1,9561807313285349e-15
2,0055017716679762e-15
2,054409016762434e-15
2,1028317587041622e-15
2,1507043437264669e-15
2,1979544201496557e-15
2,2445096577118702e-15
2,2903160780058204e-15
2,3353272879015173e-15
2,3794855903230061e-15
2,4227333574641329e-15
2,4650367376422731e-15
2,5063697111928963e-15
2,5466928087586322e-15
2,5859667569593371e-15
2,6241870566255669e-15
2,6613523646893423e-15
2,6974409941519163e-15
2,7324312580145423e-15
2,7663014692784732e-15
2,7990299456643452e-15
2,8306382397698637e-15
2,8611629400352215e-15
2,8906074386800495e-15
2,9189751279239781e-15
2,946269399986638e-15
2,9724936470876605e-15
2,9976746630858231e-15
3,0218555396797873e-15
3,045055663848681e-15
3,0672943287566852e-15
3,0885908275679823e-15
3,1089644534467525e-15
3,1290601578519018e-15
3,1473896416699768e-15
3,1649981285309208e-15
3,1818856184347336e-15
3,1980521113814165e-15
3,2134976073709683e-15
3,2282455537690397e-15
3,2423459691553022e-15
3,2558005083685245e-15
3,2686091714087074e-15
3,2807719582758501e-15
3,2922889776155329e-15
3,3032361910958665e-15
3,3136788051332375e-15
3,3236168197276453e-15
3,3330502348790901e-15
3,3419790505875717e-15
3,3504083371385671e-15
3,3584241097636722e-15
3,3660572560336734e-15
3,3733077759485713e-15
3,3801756695083657e-15
3,3866609367130563e-15
3,3927762857460934e-15
3,3985875852013401e-15
3,4041042476724551e-15
3,409326273159438e-15
3,4142584405305112e-15
3,4189406234878256e-15
3,4233817659611514e-15
3,4275818679504889e-15
3,4315431368411642e-15
3,4352989345502505e-15
3,4388604959201932e-15
3,4422278209509919e-15
3,4454015302545225e-15
3,4484036915125236e-15
3,4512453019215349e-15
