1,004864179732496e-15
1,0537223312395175e-15
1,1039050234800411e-15
1,1553469173599479e-15
1,2079740087962792e-15
1,2617131816503017e-15
1,3164680751639174e-15
1,3721389164294734e-15
1,4286185684502299e-15
1,4858193359135941e-15
1,543559715763559e-15
1,6018060042524492e-15
1,6603836140931513e-15
1,7191540148074653e-15
1,7779942247661453e-15
1,8367717427574086e-15
1,8953536894975785e-15
1,953610223496068e-15
2,0114131188268971e-15
2,0686464915089667e-15
2,1251908114112426e-15
2,18092399662711e-15
2,2357325324923694e-15
2,2895407644272984e-15
2,3422536333576017e-15
2,39377260625399e-15
2,4440215310620233e-15
2,4929646800331236e-15
2,5405366312862435e-15
2,5866708585624648e-15
2,631339898996432e-15
2,6745363600348922e-15
2,7162274387755881e-15
2,7563825832885824e-15
2,7950319873148315e-15
2,8321919334720281e-15
2,8678571827197586e-15
2,9020224960176086e-15
2,9346826343251647e-15
2,9658407309384107e-15
2,9955781927438771e-15
3,0239393452355749e-15
3,0509524227882892e-15
3,076645659776804e-15
3,1010472905759042e-15
3,1241929016488828e-15
3,1461495598895908e-15
3,1669632894916784e-15
3,1866765707212581e-15
3,2053318838444419e-15
3,222971709127342e-15
3,2405780963876586e-15
3,255863991714157e-15
3,2704394103562508e-15
3,2843043523139406e-15
3,2974588175872267e-15
3,3099028061761083e-15
3,3216689312495722e-15
3,3328015221109773e-15
3,3433008306319679e-15
3,3531668568125446e-15
3,3623996006527063e-15
3,371024473083614e-15
3,3791655197260926e-15
3,386839306492626e-15
3,3940458333832145e-15
3,4007851003978579e-15
3,4070594363268083e-15
3,4129554049862507e-15
3,4185168315664864e-15
3,4237437160675158e-15
3,4286360584893384e-15
3,4331938588319543e-15
3,4374462129552995e-15
3,4414488996740223e-15
3,4452032947314223e-15
3,4487163477623716e-15
3,4520178346306684e-15
3,4551111507927508e-15
3,4581056737722044e-15
3,4611213528033895e-15
3,4639749981188922e-15
3,4666666097187121e-15
3,4691961876028497e-15
3,471563731771304e-15
3,473769242224076e-15
3,4758127189611651e-15
3,4776941619825715e-15
3,4794135712882955e-15
3,4809709468783363e-15
3,4823662887526947e-15
