403784,62650816113;607935,03283398086;648956,26644673361;979658,42075157305;1357875,2795186224;1875146,837707933
4598365,5167020839;7228495,5247536367;7793105,3509045597;12935404,711010773;20786004,507392604;29904116,491043057
9424517,6802284662;16429955,615346255;18425266,118232153;30732692,727508951;38868813,95920559;47241694,727514088
15500355,840660317;27456776,193016298;29425336,519711282;40182379,0524408;48619850,137484491;57754927,210681051
23519714,064432267;34209372,699932382;35982493,068932816;46705791,655045778;55685302,283385254;65585091,130464152
28889423,92311763;38967914,132546313;40715405,644062012;51722482,847410552;61199010,825370215;71766945,294947788
32691879,61464452;42662605,622516438;44425437,107302278;55748752,356977768;65710125,000257805;76832911,162624717
35642542,378541566;45657155,14070788;47432766,471713714;59076538,184258282;69441081,757866889;81066546,359513849
38024050,394783959;48130765,414338671;49921026,627561152;61872517,723761432;72570346,295988008;84643028,628882542
39977496,65456681;50203232,017799087;52018839,369328521;64237603,128356323;75253411,393993467;87676391,874280781
41635008,652922139;51948895,354734294;53774110,058401614;66240148,467807293;77511671,834763497;90285096,473859236
43011532,43379806;53424893,433601514;55282414,126026891;67974615,873265907;79448780,750743955;92496477,436239854
44182249,59366446;54700611,047022603;56577107,863325238;69439453,274210215;81127751,581072941;94399233,701090515
45191090,585053295;55793699,862673901;57688190,809833333;70688942,986010253;82569953,26639685;96051304,173133343
46053546,634317741;56731588,735841185;58639291,892102517;71770652,562599897;83809491,404673293;97469011,222752437
46791523,840895616;57532676,018006906;59452880,28619457;72697559,261240631;84869257,380017683;98685527,995560333
47420647,098082617;58215863,41768162;60145569,764548749;73487312,042033672;85772951,649238914;99721805,410638914
47955529,02976121;58794768,446731403;60732617,654015936;74156987,393811584;86537770,595825404;100600417,43558833
48407646,942625932;59282333,200692572;61223815,910762787;74718753,519905359;87180207,764927506;101338697,35469398
48786089,573122054;59686726,78094954;61631477,049998567;75186213,211989775;87710820,751905173;101952496,09594806
49098356,384838134;60018294,050584532;61967662,358615547;75568949,830897912;88143159,123758242;102454707,58338444
49353425,879448675;60287212,00324741;62242828,75266356;75876772,99547714;88490413,685355291;102855009,50043643
49559816,734287895;60502865,541218564;62460004,796471134;76117031,266692787;88765020,937129825;103165695,002343
49723834,077173494;60668558,063393742;62625030,078959532;76295687,015160888;88972399,911323369;103398449,38750502
49847195,167045452;60788499,270967841;62744445,033872694;76420147,153547853;89117257,528288558;103564367,17575936
49934537,978252895;60868272,192183547;62824295,155725516;76497447,905382946;89206962,762760073;103669622,38468362
49990479,421028078;60913181,794771448;62867579,92043829;76534273,63819164;89248518,09793137;103717200,96100459
50019180,74124328;60926877,244097956;62877782,627632275;76535096,605963632;89247884,020535141;103713747,47787058
50022518,048201233;60911571,792509161;62858895,427314922;76501272,98448199;89207705,897627354;103665586,45494042
50003062,676623464;60870684,67731557;62814696,910648949;76436761,95369634;89132233,205303788;103578731,63261823
49963630,701359197;60807476,120599404;62747589,012433439;76345415,773592159;89025809,743562028;103456950,66041899
49906894,714253947;60724789,62282937;62659774,139960296;76230899,124151662;88892566,972199202;103302766,38123259
49834563,147270732;60624177,222945891;62553849,044333734;76096235,046035185;88735282,00995037;103120134,23507449
49748129,003745608;60507752,02048739;62432285,261130475;75942636,591351733;88556165,364867553;102912819,31996647
