13555297,728632944;13573538,188339107;13577275,248904705;13608339,869086727;13646091,633164942;13702110,126075361
140123819,47621086;142463821,58685455;142971357,24893594;147523598,21388727;153946311,70279285;157351534,16805008
255565101,50675762;266459804,26833665;269523558,01559949;279264512,45342749;273955629,24905288;262632539,90636569
363360545,70113671;382940721,72872186;383757724,13006657;372709381,89657289;355730141,56518459;335292840,95678651
467376147,20049149;468898677,65267622;466368098,55548567;441089871,98317963;415882926,92460942;388668332,50093836
549442571,11919796;532922420,77521354;528236570,89486486;492753424,98198789;461079346,43473285;428561429,5760693
611016996,2124629;581841113,46846855;575594684,87372494;532005005,55272549;495516207,00276053;458718593,16988933
658235061,79291272;619578387,66556883;612047346,0531683;562210218,69884646;521635904,49849623;481422120,99408031
694858618,35841763;648497949,150931;640154831,4495542;585061853,93162429;541398081,03158486;498267463,45014191
723446993,69456077;671251937,99573946;661869719,79292047;602636783,11338031;556300540,3995806;511178498,8731609
745714365,67601585;688477680,88003826;678406141,84330642;615987603,72780406;567256103,17468476;520390093,48614639
763013210,72022605;701683605,12898123;691200261,88542783;626030800,99286139;575420789,72644567;526936406,34627855
776611589,25869644;711904170,25607491;700990252,53532827;633502284,8423723;581364356,92559469;531621650,62720519
787043275,19460464;719713291,3391372;708453065,85969055;638993160,0738188;585595900,23559105;534802589,22425324
795246726,22493875;725674141,49244416;714103070,56188989;642954728,1540159;588509892,44849575;536859595,41639048
801813409,21761966;730222432,52807808;718390838,32151556;645766598,8623457;590452374,47244012;538070529,40065444
807077140,72572994;733725521,45220578;721670529,91857493;647787810,1558094;591688668,18705559;538683810,34691787
811402668,14489186;736484127,04654479;724213863,853742;649270186,07373762;592444804,75145268;538889374,0957073
815046042,41379547;738709945,44641829;726242119,71077764;650355209,42855215;592864885,02816081;538850822,15502906
818251258,56385541;740596381,10373008;727978767,44551909;651225353,95108676;593105936,59213626;538672246,18679345
821193921,0685513;742333914,68205333;729615964,65741384;652026139,05154979;593312997,50183666;538447606,69650781
824035792,03316772;744086156,30908179;731223646,59801149;652825312,35504115;593604182,90328932;538277900,87886512
826864004,99294186;745899831,13604867;732885222,30957651;653713993,19751871;593995682,97545207;538254004,95363283
829781543,88501441;747840532,35661948;734699566,11487854;654774433,86056042;594537981,79509664;538430085,79289579
832892975,98561752;749991114,0111413;736743907,04480207;656036659,08356822;595291279,45271134;538792392,07014871
836294727,37697339;752421403,83633685;739027508,01445019;657540135,05016685;596307670,91973686;539375092,12996078
840006850,40979028;755132559,49925947;741589836,06999087;659328642,85208523;597582245,04904377;540213211,99452078
844025197,89962924;758148244,13736367;744474373,85727835;661402426,57440484;599124719,71735775;541337407,83945751
848389255,95166373;761502726,40142155;747702584,32028413;663765012,60599196;600957600,63493443;542730872,35374999
853137335,54776502;765222459,02034307;751263040,80230892;666438086,10901356;603231988,52026451;544389684,15025473
858289836,46460342;769289211,80321884;755170805,89931822;669443198,59414601;605598440,0846945;546323439,24240315
863813698,93180978;773706197,42676151;759442029,9214505;672801978,09790468;608293733,64467049;548542253,33588839
869713487,76374114;778483607,73326802;764060186,40238881;676498038,75077116;611308005,35287523;551064525,11710918
875998701,57901227;783623925,49070549;769006634,9389143;680495497,99615502;614633049,71535325;553807372,43706846
882613121,73108983;789094937,74001908;774283954,63429487;684793055,07218099;618239659,98596287;556812462,87090266
889697132,27347755;794890575,30666542;779895774,77897394;689390556,71419907;622106683,22590208;560075009,5678134
897114410,48867595;801009942,95258272;785846732,75464058;694288902,45318305;626231148,5955168;563587895,85581708
904865518,54510188;807453201,24099839;792139161,73586071;699477166,25026274;630611080,46390057;567317610,04835844
912952057,47499001;814221497,50283194;798731140,24616909;704923266,9388299;635245431,2456516;571255705,64176691
921349848,83358598;821297719,08657455;805599543,82638907;710616453,5639143;640132946,43425333;575401883,09294474
930023258,26844895;828642811,74526751;812734045,02986741;716547680,8049649;645227950,26223135;579756487,05084991
938976622,84074628;836244053,35980034;820125129,45583248;722708660,69092512;650507575,8108871;584320477,61383832
948215246,6860894;844089940,59387362;827763982,094522;728827714,84522736;655974195,62192547;589063999,02622449
957745044,58327937;852169569,59396064;835638826,40943253;735542678,84103143;661630599,78226948;593951474,42832267
967548810,48084188;860472420,92778015;843723737,5552752;742384424,67958724;667479991,725793;598985541,03397584
977547592,30445409;868979268,44604158;852003127,74190462;749357563,68407083;673522422,99840784;604169191,58500159
987740766,33198893;877671253,72255599;860463281,26070917;756466860,34028196;679691831,81015563;609505696,00450218
998135736,69487762;886534252,19463027;869090671,48478746;763714186,30356872;685965274,36960292;614989098,45801103
1008740164,7101315;895554243,25917256;877871877,42230773;771077717,2151283;692347064,61791837;620565504,76275373
1019553515,4735806;904717231,79419923;886420962,14002478;778556227,71800172;698841630,66755259;626228933,32305336
1030494985,459532;913536641,27176058;895657728,37033665;786154868,57278335;705453525,96308553;631983173,08049023
1041548334,0859073;923167552,33329403;904938282,65370643;793878910,8674109;712183715,31049931;637832102,39751351
1052720929,4371786;932826349,00382149;914268280,84400129;801701529,99166286;718994639,9273746;643779638,19378066
1064020204,9511898;942518607,08201766;923653351,17262769;809590108,04671919;725878766,42116988;649794814,20162606
1075453047,2217901;952249857,36800075;933099027,46166825;817549445,67274153;732840374,94375026;655851780,39890277
1086967945,1359451;962025597,70102394;942600007,02997637;825584428,52982616;739857888,95555425;661954170,48132265
1098532976,1594937;971847435,72158575;952154012,38788033;833691894,30692077;746914057,04005897;668099634,07794976
1110154572,3574553;981708482,47215056;961766379,82824361;841829598,31495881;754012810,63924241;674270549,92392373
1121832026,0316994;991613018,96626103;971436919,97015071;849994188,32640612;761148077,65438581;680468320,70473385
1133533550,7868619;1001566210,0032715;981131589,72017801;858189817,6432693;768298472,46977794;686695259,38424146
1145259136,0050204;1011549285,6468843;990847381,64783573;866420553,36570966;775466223,09729242;692933725,43554747
1157014264,1697423;1021539326,3659563;1000588848,0695955;874664764,76383483;782652060,73867762;699177892,53047323
1168782252,3891425;1031540635,8463181;1010345171,438813;882905428,28750157;789838113,34400272;705430514,87453234
1180541021,2403753;1041556148,8421574;1020091642,8256423;891145959,80735815;797022826,11283827;711686136,51070678
1192295055,8301287;1051560286,898965;1029831364,0350962;899379929,97332501;804199645,76737463;717932828,33447552
1204046320,203114;1061544627,382633;1039567453,9823873;907594347,75955296;811361832,90125132;724168402,56536031
1215771328,1236317;1071512675,2090925;1049282243,087299;915791846,85335875;818509207,62894297;730387311,23026657
1227466296,032042;1081463458,5532408;1058968432,9390597;923969824,10753918;825631537,21281505;736587432,5677923
1239126988,5969083;1091377543,7508521;1068624628,2488608;932113803,24827433;832729334,68342185;742763139,26999497
1250741915,1356413;1101254388,3186567;1078240056,3575568;940224901,47794819;839796183,85196257;748912810,79810143
1262313064,9966319;1111086370,2685812;1087816166,3154013;948303355,05432105;846828836,2002182;755031773,53502357
1273828777,2807415;1120870628,440933;1097344321,6906221;956338090,93304396;853823568,22086811;761116782,68557179
1285286546,5538898;1130548757,1794567;1106820940,1590486;964328135,23316109;860776877,26462495;767145909,95494151
1296684355,6978493;1140154978,4046788;1116245252,2777529;972267799,2891717;867641404,67951167;773106328,12457752
1308013224,6834269;1149703232,8213315;1125609600,9782722;980144816,7964958;874451408,83493257;779023884,06893969
1319272465,2134964;1159195526,5838048;1134912457,8314395;987917385,30958247;881213057,93037176;784899776,77680516
1330455151,6179898;1168633837,0028818;1144149175,7922223;995630133,82143414;887927678,6513375;790735185,69502473
1341532721,8676636;1178020113,9417682;1153270890,3910165;1003284410,9677716;894596576,52024531;796531271,52950418
1352498698,2737701;1187356281,178668;1162309998,4395854;1010881542,8703225;901221036,75366592;802289177,02506793
1363379973,607131;1196644237,7379191;1171276035,1385581;1018422833,9109169;907802325,09755599;808010027,72531843
1374178138,9843373;1205846977,7755139;1180170329,4113514;1025909567,485222;914341688,64162481;813694932,71356452
1384894759,7332315;1214906120,2926636;1188994187,8231838;1033343006,7370338;920840356,61394453;819344985,33584714
1395531376,1540914;1223893440,1446836;1197748895,2245448;1040724395,2740198;927247288,59795177;824908142,57148707
1406089504,2617629;1232810203,7799098;1206435715,3780394;1048054957,8657624;933560748,62202525;830386931,18749464
1416570636,5094929;1241657656,9530699;1215055891,5692492;1055335901,1249393;939816874,63848901;835815195,53942204
1426976242,4951897;1250437025,3076684;1223610647,2022381;1062520174,413035;946016460,92968309;841193633,09068537
1437290636,267642;1259149514,9438431;1232101186,3802972;1069581154,1887037;952160287,45438075;846522928,55557537
1447440379,7940793;1267796312,972255;1240522832,2640553;1076574566,9711649;958249120,17496598;851803754,18985212
1457496714,6999166;1276378588,0545409;1248779047,4493701;1083501154,0473695;964283711,37583208;857036770,07344508
1467460584,2192743;1284823601,0703526;1256954424,3632071;1090361642,9584384;970264799,97327399;862222624,38550425
1477332914,8014679;1293173013,7963982;1265049701,4266117;1097156747,7537622;976193111,81714356;867361953,67204583
