1,0027164888857982e-15
1,029818969352404e-15
1,0573439863343334e-15
1,0852810176913484e-15
1,1136194062126974e-15
1,1423481354218058e-15
1,1714540033426113e-15
1,2009229944741444e-15
1,2307409504459876e-15
1,2608960545493344e-15
1,2913630574535903e-15
1,3221382200722805e-15
1,3531974823180848e-15
1,3845209913865221e-15
1,41609124759439e-15
1,4478887378554347e-15
1,4798931561806515e-15
1,5120837862139339e-15
1,5444392858930322e-15
1,576937446900673e-15
1,6095557857616346e-15
1,6422724532071883e-15
1,6750655999686051e-15
1,7079123235001728e-15
1,740788485473845e-15
1,7736710959372075e-15
1,8065371805019294e-15
1,8393637543905778e-15
1,8721278023324119e-15
1,9048063289273954e-15
1,9373763406840306e-15
1,969815135231663e-15
2,0021019959889302e-15
2,0342153185072012e-15
2,0661332136402173e-15
2,0978340806508671e-15
2,1293017103796269e-15
2,1605180532204791e-15
2,1914633792484251e-15
2,2221179585384666e-15
2,2524620611656054e-15
2,2824759572048429e-15
2,3121447769544507e-15
2,3414626645263895e-15
2,370415084072164e-15
2,3989870702974582e-15
2,427163657907957e-15
2,4549298816093432e-15
2,4822713257350154e-15
2,5091873331185318e-15
2,5356734446077742e-15
2,5617203290728471e-15
2,5873186553838552e-15
2,6124590924109037e-15
2,6371323090240973e-15
2,6613340085803646e-15
2,6850711524043469e-15
2,7083406158923867e-15
2,7311385950252987e-15
2,7534612857838991e-15
2,7753048841490028e-15
2,7966660211893546e-15
2,8175561404413269e-15
2,8379821483786242e-15
2,857944544444399e-15
2,8774438280818032e-15
2,8964804987339891e-15
2,9150550558441086e-15
2,9331679988553134e-15
2,950819827210756e-15
2,9680110403535881e-15
2,9847435674744569e-15
3,0010375716413036e-15
3,0169036845697749e-15
3,0323473864728792e-15
3,0473741575636237e-15
3,0619894780550165e-15
3,0761988281600648e-15
3,0900076880917769e-15
3,1034215380631603e-15
3,1164458582872224e-15
3,1290872800484319e-15
3,1413597040652514e-15
3,153271956005354e-15
3,1648315326409891e-15
3,1760459307444054e-15
3,1869226470878518e-15
3,1974691784435775e-15
3,2076930215838317e-15
3,2176016732808632e-15
3,2272026303069209e-15
