1,0037899946056371e-15
1,0417311978772132e-15
1,0804859519511487e-15
1,1200244909958746e-15
1,1603149067106417e-15
1,2013248090342476e-15
1,2430133488751806e-15
1,2853380385615193e-15
1,328253281509146e-15
1,3717259124393114e-15
1,4156669915185118e-15
1,460073637394071e-15
1,5048692471626049e-15
1,5499897113737433e-15
1,5953809439832117e-15
1,6409831709740802e-15
1,6867344228835628e-15
1,7325726876728798e-15
1,7784348738828565e-15
1,8242585059910417e-15
1,8699811535282757e-15
1,9155403209252939e-15
1,9608735134246491e-15
2,0059224349314587e-15
2,0506308953207877e-15
2,0949398744412756e-15
2,1387903521415615e-15
2,18213296371243e-15
2,224923845230173e-15
2,267112226194682e-15
2,30864733610584e-15
2,3494915810131861e-15
2,3896158274840914e-15
2,4289809429150731e-15
2,4675477919766811e-15
2,5052975523999038e-15
2,5422221963236073e-15
2,5782953108972671e-15
2,613490465058887e-15
2,6477812277464693e-15
2,6811411678980168e-15
2,713565580391946e-15
2,7450820637580912e-15
2,7756850070479942e-15
2,8053677290606975e-15
2,8341235485952452e-15
2,8619457844506813e-15
2,8888381908544525e-15
2,9148366235238622e-15
2,9399520043082132e-15
2,9641925698223806e-15
2,9875665566812405e-15
3,0100822014996682e-15
3,0322665633741779e-15
3,0528941465071253e-15
3,0728074490894699e-15
3,0920064711212113e-15
3,1104912126023495e-15
3,1282616735328849e-15
3,1453219008110137e-15
3,1617244662349949e-15
3,1774855384612356e-15
3,1926051174897355e-15
3,2070832033204949e-15
3,2209197959535135e-15
3,2341148953887916e-15
3,2467211705592825e-15
3,2588162287131776e-15
3,2704007671617754e-15
3,2814747859050755e-15
3,2920382849430782e-15
3,3020912642757832e-15
3,3116462891773683e-15
3,3207921837534638e-15
3,3295462419718487e-15
3,3379084638325223e-15
3,3458788493354853e-15
3,3534573984807375e-15
3,3606441358191809e-15
3,3674855427716319e-15
3,374023996226007e-15
3,3802594961823068e-15
3,3861920426405304e-15
3,3918250511518393e-15
3,3971990805172875e-15
3,4023259062897424e-15
3,407205528469204e-15
3,4118379470556719e-15
3,4162342997256321e-15
3,4204295647479084e-15
3,4244262870141037e-15
