39813957,221573867;1477149100,0160084;48316881,537869439;1306332439,5205655;49837123,095939077;1279681518,2239935;60562453,720889479;1120087480,1347549;70621163,109752014;1004052282,7752827;82079440,859373629;898362099,67239988
39684155,307528086;1476098536,3564513;48158767,422214143;1304901039,947659;49673852,670611501;1278206815,1447613;60364996,990430571;1118402132,3810914;70392850,279716074;1002258606,4589603;81815007,74652496;896509510,4226203
39559702,574764729;1475083951,6582773;48007322,337206058;1303513442,226372;49517695,237063907;1276782381,2992435;60175889,053735375;1116762365,3047919;70174267,542843997;1000512659,5340676;81562196,445538715;894709623,48573756
39440747,828213975;1474118254,6854982;47862718,564218983;1302180710,5911262;49368842,455170304;1275419426,4820483;59995307,929876268;1115176648,5586708;69965600,798546046;998821397,48174965;81321337,569476917;892969828,8848846
39327435,083907485;1473213844,5914373;47725122,975156121;1300913471,8824291;49227091,154695138;1274117894,2918513;59823426,426914155;1113653115,6320572;69767030,829577073;997191500,2548511;81092751,112621561;891297223,42730772
39219904,142158315;1472382649,7232275;47594696,572348744;1299721915,7284744;49092411,85196165;1272882285,5613346;59660412,864966616;1112199590,0962863;69578734,068917215;995629394,11916399;80876523,471302584;889695835,87126064
39118162,969399564;1471631110,2469952;47471307,766190626;1298607329,8529055;48964879,638661288;1271719759,6744113;59506431,762438335;1110823610,4349899;69400883,327713579;994141272,30667508;80672011,040313274;888160433,71412957
39022019,178983249;1470957472,8994584;47354804,726549894;1297570146,2715123;48844569,313672826;1270637230,8492105;59361644,488749161;1109532453,5674589;69233648,487870544;992733114,57272363;80479203,422602862;886693538,00007248
38931498,058745123;1470368287,9051437;47245223,692183889;1296616119,4900129;48731555,684728689;1269641388,6961465;59225870,028386593;1108326061,3226917;69076843,459250033;991405000,01677072;80298167,379263714;885298498,27119887
38846634,250307478;1469870220,08919;47142602,524999484;1295750832,2678108;48625913,85775651;1268738717,7056544;59098731,369978227;1107200091,6827769;68930137,235178068;990154510,0482415;80128972,231517747;883978568,60473263
38767463,69086735;1469469744,6141791;47046980,857667081;1294979711,2530453;48527581,769000679;1267931552,4982705;58980230,117459938;1106157927,9807003;68793534,771767363;988984495,64308321;79971690,134407759;882736917,18300605
38694023,738657929;1469173164,4225583;46958400,238049626;1294308041,8332984;48436202,17155645;1267213527,7317493;58870373,468813092;1105202906,8262773;68667045,956273273;987897748,95365298;79826396,343942791;881576635,39448047
38626352,650568217;1468986600,3063452;46876890,554198608;1293740565,2777536;48351744,027961567;1266587464,3163693;58769172,700735122;1104338294,6619701;68550685,427993104;986897007,25931525;79693169,478944615;880500746,50640285
38564259,359083496;1468906533,9683568;46802138,942459956;1293271416,0356772;48274202,802142479;1266056768,1690726;58676643,204368152;1103567296,1705611;68444472,623049051;985984960,0902493;79571905,39509581;879509894,24989331
38507554,239486106;1468929283,6989958;46733976,549076229;1292898916,3181205;48203577,799009718;1265624787,5452743;58592804,526268929;1102893062,309793;68348431,825212285;985164256,04123449;79462035,795777008;878598842,36268198
38456217,385071851;1469057945,7124968;46672377,0226302;1292625552,406441;48139872,143937908;1265294820,8197994;58517680,41473233;1102318698,0086575;68262412,249739274;984434600,27485502;79363447,733746126;877767922,81480551
38410232,571453139;1469295585,4643207;46617318,576198235;1292453792,2416196;48083092,769292623;1265070123,9442899;58451053,13778118;1101842100,8742645;68185850,158049241;983788909,87186849;79276074,942851126;877017957,4379617
38369587,181580722;1469645243,8199856;46568783,892721705;1292386090,3852396;48033250,407843538;1264953917,6123416;58392581,65758007;1101458445,0136085;68118641,992341131;983227431,80896819;79199859,854608133;876349789,70424294
38334272,13948869;1470109942,9969285;46526760,041201472;1292424892,8094087;47990359,592932336;1264949394,1616137;58342191,121089943;1101168381,6530991;68060727,573641643;982751016,04130256;79134753,372803122;875764286,03176248
38304281,85234981;1470692692,3034534;46491238,403203249;1292572641,5347366;47954438,665291764;1265059724,2403297;58299814,56412676;1100972616,2335312;68012054,115441844;982360538,74235737;79080714,670299023;875262337,09365988
38279614,160471983;1471396493,6972995;46462214,609215125;1292831779,1343048;47925403,180759072;1265284946,1570227;58265391,94063513;1100871893,494956;67972576,015530244;982056903,37081337;79037711,006872192;874844859,13448179
38260270,294907361;1472224347,184999;46439688,48444882;1293204753,1205096;47902742,976256184;1265612520,4961243;58238869,900917411;1100866997,9473734;67942254,667031795;981841041,75719976;79005492,128728256;874510022,86184144
38246254,842383444;1473179256,0819688;46423664,003723428;1293694020,2307448;47886321,22203099;1266040695,8867629;58220201,588778637;1100958754,4028416;67921058,287588239;981713915,21301484;78983412,807956651;874251074,02784348
38237361,96437937;1474255243,1044326;46413938,056652218;1294295543,5647826;47876064,939999007;1266569476,1893234;58209346,456466861;1101148028,5687795;67908961,76571624;981676515,66496694;78971329,597562864;874067365,71764123
38233279,294397429;1475441708,1371744;46410075,77032505;1294998027,4126103;47871906,996982396;1267198930,5294011;58206021,735017389;1101430525,6116531;67905946,523472354;981729866,81700289;78969135,538756818;873958639,86128867
38233940,841315866;1476738280,1947005;46411987,414336249;1295800698,585006;47873785,879373819;1267929191,846864;58209860,807837367;1101800108,1772585;67912000,39463982;981875025,34280765;78976732,675002217;873924692,02509224
38239286,210211605;1478144707,6310501;46419597,239189059;1296703115,8034482;47881645,484666802;1268760455,6035843;58220769,135172799;1102256257,4584537;67927083,420710117;982112533,56430566;78994031,716840252;873965369,90460432
38249259,465167411;1479660816,0829637;46432834,974081948;1297704912,6636219;47895434,928755946;1269692978,6412344;58238659,383983657;1102798531,1520345;67950526,940908104;982432755,22109711;79020951,731938139;874080571,95438421
38263808,949266434;1481286506,2765749;46451635,603494525;1298805795,2729819;47915108,368004687;1270727078,1813786;58263450,703563102;1103426551,834713;67981974,208894581;982831012,17573822;79057419,858752578;874270246,14658427
38282887,11744982;1483021752,0300627;46475939,159649059;1300005540,0850508;47940624,835164785;1271863130,9608583;58295068,467260256;1104140004,8696856;68021301,670352295;983306321,285393;79103371,042336524;874534388,85113573
38306450,381384313;1484866598,440567;46505690,529790349;1301303991,9183252;47971911,717601031;1273100513,0856109;58333444,032518864;1104938636,48226;68068393,481005877;983857769,5705533;79158747,790943891;874873043,83097184
38334458,965558715;1486821160,2447402;46540839,277316108;1302701062,1487145;48008623,320851773;1274430569,4732213;58378514,518028416;1105822251,9940984;68123141,166638955;984484511,26401222;79223499,952202857;875286301,34634304
38366876,773893349;1488885620,3432457;46581339,475870825;1304196727,0654337;48050605,14021235;1275850139,9561968;58430222,596885175;1106790714,2065639;68185443,305856749;985185765,06215739;79297584,507734224;875774297,36282909
38403577,622155659;1491056269,0859566;46627118,047283888;1305790062,5009966;48097767,039337717;1277357871,3501709;58488516,304752082;1107843941,9244609;68255205,234033152;985960811,56485212;79380957,564090267;876337118,04913783
38444322,031915091;1493324522,4332054;46677860,22387141;1307472683,2030039;48150023,806515366;1278952489,4991865;58553348,862090409;1108981908,6122324;68332338,76700902;986808990,89130592;79472981,070468575;876967611,65365386
38489031,166966915;1495688508,9252408;46733419,94935976;1309241300,5761728;48207294,925098859;1280632795,6662862;58624678,509612851;1110204641,1753621;68416761,943226069;987729700,46037018;79573154,185661301;877660261,8935864
38537634,452721395;1498146634,0392034;46793709,0737404;1311094337,6783783;48269504,35845951;1282397663,1542683;58702364,377615854;1111510060,9222214;68508398,783086747;988722392,92463851;79681326,29698275;878413767,90151393
38590064,846325569;1500697383,7515223;46858643,772342592;1313030293,1364007;48336580,348449171;1284246034,1406844;58785889,731693797;1112888244,75776;68607179,06442754;989786574,24858892;79797354,100087717;879226887,60348415
38646258,667241439;1503339320,6616008;46928144,335871115;1315047737,4328153;48408455,226447709;1286176916,71245;58875091,257552549;1114336565,0507731;68712853,163946256;990918925,49365568;79921101,242771149;880098434,78836632
38706155,43812111;1506071080,3504605;47002134,973171078;1317145309,4168632;48485065,236142173;1288189382,0865796;58969859,667765826;1115853475,7447515;68825010,184902325;992113590,86508417;80052437,990299061;881027276,35316849
38769697,735266984;1508891367,9580698;47080543,625836752;1319321713,0237236;48556884,859961323;1290039514,4092779;59070090,486733489;1117437492,7235267;68943514,538806453;993368969,52754498;80191240,910777122;882012329,71208668
